Opponent,BYU_FL_Number,BYU_FL_Height ,BYU_FL_Position,BYU_FL_Season_attmpts,BYU_FL_Season_kills,BYU_FL_Season_errors,BYU_FL_Attmepts ,BYU_FL_Kills,BYU_FL_Errors,BYU_FM_Number,BYU_FM_Height,BYU_FM_Position,BYU_FM_Season_attmpts,BYU_FM_Season_kills,BYU_FM_Season_errors,BYU_FM_Attmepts,BYU_FM_Kills,BYU_FM_Errors,BYU_FR_Number,BYU_FR_Height,BYU_FR_Position,BYU_FR_Season_attmpts,BYU_FR_Season_kills,BYU_FR_Season_errors,BYU_FR_Attmepts,BYU_FR_Kills,BYU_FR_Errors,BYU_BR_Number,BYU_BR_Height,BYU_BR_Position,BYU_BR_Season_attmpts,BYU_BR_Season_kills,BYU_BR_Season_errors,BYU_BR_Attmepts,BYU_BR_Kills,BYU_BR_Errors,BYU_BM_Number,BYU_BM_Height,BYU_BM_Position,BYU_BM_Season_attmpts,BYU_BM_Season_kills,BYU_BM_Season_errors,BYU_BM_Attmepts,BYU_BM_Kills,BYU_BM_Errors,BYU_BL_Number,BYU_BL_Height,BYU_BL_Position,BYU_BL_Season_attmpts,BYU_BL_Season_kills,BYU_BL_Season_errors,BYU_BL_Attmepts,BYU_BL_Kills,BYU_BL_Errors,OPP_FL_number,OPP_FL_ID,OPP_FL_Position,OPP_FL_Height,OPP_FL_BS,OPP_FL_BA,OPP_FL_BT,OPP_FL_BE,OPP_FL_SA,OPP_FL_SE,OPP_FM_number,OPP_FM_ID,OPP_FM_Position,OPP_FM_Height,OPP_FM_BS,OPP_FM_BA,OPP_FM_BT,OPP_FM_BE,OPP_FM_SA,OPP_FM_SE,OPP_FR_number,OPP_FR_ID,OPP_FR_Position,OPP_FR_Height,OPP_FR_BS,OPP_FR_BA,OPP_FR_BT,OPP_FR_BE,OPP_FR_SA,OPP_FR_SE,OPP_BR_number,OPP_BR_ID,OPP_BR_Position,OPP_BR_Height,OPP_BR_BS,OPP_BR_BA,OPP_BR_BT,OPP_BR_BE,OPP_BR_SA,OPP_BR_SE,OPP_BM_number,OPP_BM_ID,OPP_BM_Position,OPP_BM_Height,OPP_BM_BS,OPP_BM_BA,OPP_BM_BT,OPP_BM_BE,OPP_BM_SA,OPP_BM_SE,OPP_BL_number,OPP_BL_ID,OPP_BL_Position,OPP_BL_Height,OPP_BL_BS,OPP_BL_BA,OPP_BL_BT,OPP_BL_BE,OPP_BL_SA,OPP_BL_SE,Num_sets_left,Num_sets_middle,Num_sets_right,NUM_SETS_FL,NUM_SETS_FM,NUM_SETS_FR,NUM_SETS_BR,NUM_SETS_BM,NUM_SETS_BL,OPP_BLOCKED_BYU_LAST_POINT,NUM_OPP_BLOCKS_AT_BYU_FL,NUM_OPP_BLOCKS_AT_BYU_FM,NUM_OPP_BLOCKS_AT_BYU_FR,NUM_CONSEC_SERVES,SET_POINT,IS_POINT_AFTER_TIMEOUT_OR_FIRST_POINT_OF_SET,BYU_SCORE,OPP_SCORE,SET_NUM,Classification_target,1_att,1_kills,1_errors,3_att,3_kills,3_errors,4_att,4_att.1,4_att.2,6_att,6_kills,6_errors,7_att,7_kills,7_errors,9_att,9_kills,9_errors,10_att,10_kills,10_errors,11_att,11_kills,11_errors,12_att,12_kills,12_errors,13_att,13_kills,13_errors,15_att,15_kills,15_errors,16_att,16_kills,16_errors,19_att,19_kills,19_errors,21_att,21_kills,21_errors,23_att,23_kills,23_errors
0,21,78,1,194,95,24,3,1,0,23,78,0,681,313,103,3,1,0,7,79,2,59,21,4,3,1,0,12,68,3,1,0,0,3,1,0,9,79,0,460,190,83,3,1,0,3,77,0,460,204,94,3,1,0,15,15,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,3,13,3,76,0,0,0,0,0,0,23,8,17,23,6,15,2,2,0,0,4,0,1,1,0,0,5,6,3,6.0,12,4,3,6,3,0,0,0,0,0,0,0,0,0,0,13,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,12,6,2
0,21,78,1,194,95,24,3,1,0,23,78,0,681,313,103,3,1,0,7,79,2,59,21,4,3,1,0,12,68,3,1,0,0,3,1,0,9,79,0,460,190,83,3,1,0,3,77,0,460,204,94,3,1,0,15,15,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,3,13,3,76,0,0,0,0,0,0,24,9,18,24,7,15,3,2,0,0,4,0,1,2,0,0,5,7,3,6.0,12,4,3,7,3,0,0,0,0,0,0,0,0,0,0,13,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,13,6,3
0,3,77,0,460,204,94,7,3,0,21,78,1,194,95,24,7,3,0,23,78,0,681,313,103,7,3,0,7,79,2,59,21,4,7,3,0,12,68,3,1,0,0,7,3,0,9,79,0,460,190,83,7,3,0,25,25,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,26,9,19,26,7,15,4,2,0,0,4,0,1,1,0,0,7,8,3,3.0,12,4,3,8,3,0,0,0,0,0,0,0,0,0,0,13,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,15,7,3
0,9,79,0,460,190,83,13,8,1,3,77,0,460,204,94,13,8,1,21,78,1,194,95,24,13,8,1,23,78,0,681,313,103,13,8,1,7,79,2,59,21,4,13,8,1,12,68,3,1,0,0,13,8,1,6,6,2,76,5,39,44,9,39,75,25,125,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,3,13,3,76,0,0,0,0,0,0,12,112,4,74,1,29,30,2,16,47,26,9,20,26,7,16,4,2,0,0,4,0,1,1,0,0,9,9,3,3.0,12,4,3,8,3,0,0,0,0,0,0,0,0,0,0,13,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,16,8,3
0,10,80,1,215,114,21,3,0,0,9,79,0,460,190,83,3,0,0,3,77,0,460,204,94,3,0,0,12,68,3,1,0,0,3,0,0,23,78,0,681,313,103,3,0,0,7,79,2,59,21,4,3,0,0,12,12,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,25,125,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,3,13,3,76,0,0,0,0,0,0,26,9,21,26,7,17,4,2,0,0,4,0,1,1,0,0,10,10,3,0.0,12,4,3,9,3,0,0,0,0,0,0,0,0,0,0,13,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,16,8,3
0,23,78,0,681,313,103,16,8,3,7,79,2,59,21,4,16,8,3,10,80,1,215,114,21,16,8,3,9,79,0,460,190,83,16,8,3,3,77,0,460,204,94,16,8,3,12,68,3,1,0,0,16,8,3,23,23,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,3,13,3,76,0,0,0,0,0,0,15,115,0,78,1,26,27,3,23,67,27,9,21,27,7,17,4,2,0,0,4,0,1,2,0,0,12,13,3,0.0,12,4,3,9,3,0,0,0,0,0,0,0,0,0,0,14,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,16,8,3
0,23,78,0,681,313,103,16,8,3,7,79,2,59,21,4,16,8,3,10,80,1,215,114,21,16,8,3,9,79,0,460,190,83,16,8,3,3,77,0,460,204,94,16,8,3,12,68,3,1,0,0,16,8,3,23,23,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,3,13,3,76,0,0,0,0,0,0,15,115,0,78,1,26,27,3,23,67,28,9,21,28,7,17,4,2,0,0,4,0,1,3,0,0,12,14,3,0.0,12,4,3,9,3,0,0,0,0,0,0,0,0,0,0,14,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,17,8,4
0,3,77,0,460,204,94,9,3,0,21,78,1,194,95,24,9,3,0,23,78,0,681,313,103,9,3,0,7,79,2,59,21,4,9,3,0,12,68,3,1,0,0,9,3,0,9,79,0,460,190,83,9,3,0,25,25,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,30,9,21,30,7,17,4,2,0,0,4,0,1,1,0,0,14,16,3,0.0,12,4,3,9,3,0,0,0,0,0,0,0,0,0,0,14,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,19,9,4
0,3,77,0,460,204,94,9,3,0,21,78,1,194,95,24,9,3,0,23,78,0,681,313,103,9,3,0,7,79,2,59,21,4,9,3,0,12,68,3,1,0,0,9,3,0,9,79,0,460,190,83,9,3,0,25,25,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,31,9,21,31,7,17,4,2,0,0,4,0,1,2,0,1,14,17,3,3.0,12,4,3,10,3,0,0,0,0,0,0,0,0,0,0,14,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,19,9,4
0,9,79,0,460,190,83,14,9,1,3,77,0,460,204,94,14,9,1,21,78,1,194,95,24,14,9,1,23,78,0,681,313,103,14,9,1,7,79,2,59,21,4,14,9,1,12,68,3,1,0,0,14,9,1,6,6,2,76,5,39,44,9,39,75,25,125,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,3,13,3,76,0,0,0,0,0,0,12,112,4,74,1,29,30,2,16,47,31,9,24,31,7,20,4,2,0,1,4,0,2,1,0,0,16,18,3,3.0,12,4,3,12,3,1,0,0,0,0,0,0,0,0,0,14,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,20,10,4
0,10,80,1,215,114,21,3,0,0,9,79,0,460,190,83,3,0,0,3,77,0,460,204,94,3,0,0,12,68,3,1,0,0,3,0,0,23,78,0,681,313,103,3,0,0,7,79,2,59,21,4,3,0,0,12,12,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,25,125,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,3,13,3,76,0,0,0,0,0,0,31,9,26,31,7,22,4,2,0,0,4,0,2,1,0,0,19,19,3,3.0,12,4,3,14,4,1,0,0,0,0,0,0,0,0,0,14,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,20,10,4
0,7,79,2,59,21,4,0,0,0,10,80,1,215,114,21,0,0,0,9,79,0,460,190,83,0,0,0,3,77,0,460,204,94,0,0,0,12,68,3,1,0,0,0,0,0,23,78,0,681,313,103,0,0,0,5,5,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,25,125,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,33,10,27,33,8,23,4,2,0,0,4,0,2,1,0,0,23,20,3,0.0,12,4,3,15,5,1,0,0,0,0,0,0,0,0,0,16,9,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,20,10,4
0,23,78,0,681,313,103,20,10,4,7,79,2,59,21,4,20,10,4,10,80,1,215,114,21,20,10,4,9,79,0,460,190,83,20,10,4,3,77,0,460,204,94,20,10,4,12,68,3,1,0,0,20,10,4,23,23,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,3,13,3,76,0,0,0,0,0,0,15,115,0,78,1,26,27,3,23,67,35,10,27,35,8,23,4,2,0,0,4,0,2,1,1,0,24,21,3,0.0,12,4,3,15,5,1,0,0,0,0,0,0,0,0,0,18,10,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,20,10,4
0,21,78,1,194,95,24,4,1,0,23,78,0,681,313,103,4,1,0,7,79,2,59,21,4,4,1,0,12,68,3,1,0,0,4,1,0,9,79,0,460,190,83,4,1,0,3,77,0,460,204,94,4,1,0,23,23,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,3,13,3,76,0,0,0,0,0,0,15,115,0,78,1,26,27,3,23,67,35,10,27,35,8,23,4,2,0,0,4,0,2,1,0,1,0,0,4,0.0,12,4,3,15,5,1,0,0,0,0,0,0,0,0,0,18,10,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,21,11,4
0,3,77,0,460,204,94,15,5,1,21,78,1,194,95,24,15,5,1,23,78,0,681,313,103,15,5,1,7,79,2,59,21,4,15,5,1,12,68,3,1,0,0,15,5,1,9,79,0,460,190,83,15,5,1,15,15,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,3,13,3,76,0,0,0,0,0,0,37,10,28,37,8,24,4,2,0,0,4,0,2,1,0,0,1,1,4,3.0,12,4,3,16,5,1,0,0,0,0,0,0,0,0,0,18,10,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,21,11,4
0,9,79,0,460,190,83,18,10,1,3,77,0,460,204,94,18,10,1,21,78,1,194,95,24,18,10,1,23,78,0,681,313,103,18,10,1,7,79,2,59,21,4,18,10,1,12,68,3,1,0,0,18,10,1,25,25,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,37,10,29,37,8,25,4,2,0,0,4,0,2,1,0,0,3,3,4,0.0,12,4,3,16,5,1,0,0,0,0,0,0,0,0,0,18,10,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,22,11,4
0,9,79,0,460,190,83,18,10,1,3,77,0,460,204,94,18,10,1,21,78,1,194,95,24,18,10,1,23,78,0,681,313,103,18,10,1,7,79,2,59,21,4,18,10,1,12,68,3,1,0,0,18,10,1,25,25,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,38,10,29,38,8,25,4,2,0,1,5,0,2,2,0,0,3,4,4,0.0,12,4,3,16,5,1,0,0,0,0,0,0,0,0,0,19,10,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,22,11,4
0,9,79,0,460,190,83,19,10,2,3,77,0,460,204,94,19,10,2,21,78,1,194,95,24,19,10,2,23,78,0,681,313,103,19,10,2,7,79,2,59,21,4,19,10,2,12,68,3,1,0,0,19,10,2,25,25,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,39,10,29,39,8,25,4,2,0,0,5,0,2,3,0,0,3,5,4,3.0,12,4,3,16,5,1,0,0,0,0,0,0,0,0,0,20,10,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,22,11,4
0,7,79,2,59,21,4,0,0,0,10,80,1,215,114,21,0,0,0,9,79,0,460,190,83,0,0,0,3,77,0,460,204,94,0,0,0,12,68,3,1,0,0,0,0,0,23,78,0,681,313,103,0,0,0,12,12,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,25,125,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,3,13,3,76,0,0,0,0,0,0,39,10,30,39,8,26,4,2,0,0,5,0,2,1,0,0,6,7,4,0.0,12,4,3,17,6,1,0,0,0,0,0,0,0,0,0,20,10,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,22,11,4
0,3,77,0,460,204,94,17,6,1,21,78,1,194,95,24,17,6,1,23,78,0,681,313,103,17,6,1,7,79,2,59,21,4,17,6,1,12,68,3,1,0,0,17,6,1,9,79,0,460,190,83,17,6,1,15,15,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,3,13,3,76,0,0,0,0,0,0,41,10,30,41,8,26,4,2,0,0,5,0,2,1,0,0,11,10,4,0.0,12,4,3,17,6,1,0,0,0,0,0,0,0,0,0,21,11,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,23,12,4
0,9,79,0,460,190,83,21,11,2,3,77,0,460,204,94,21,11,2,21,78,1,194,95,24,21,11,2,23,78,0,681,313,103,21,11,2,7,79,2,59,21,4,21,11,2,12,68,3,1,0,0,21,11,2,25,25,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,42,10,30,42,8,26,4,2,0,0,5,0,2,1,0,0,12,11,4,3.0,12,4,3,18,7,1,0,0,0,0,0,0,0,0,0,21,11,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,23,12,4
0,9,79,0,460,190,83,21,11,2,3,77,0,460,204,94,21,11,2,21,78,1,194,95,24,21,11,2,23,78,0,681,313,103,21,11,2,7,79,2,59,21,4,21,11,2,12,68,3,1,0,0,21,11,2,25,25,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,42,10,31,42,8,27,4,2,0,0,5,0,2,3,0,0,12,13,4,0.0,12,4,3,19,7,2,0,0,0,0,0,0,0,0,0,21,11,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,23,12,4
0,9,79,0,460,190,83,21,11,2,3,77,0,460,204,94,21,11,2,21,78,1,194,95,24,21,11,2,23,78,0,681,313,103,21,11,2,7,79,2,59,21,4,21,11,2,12,68,3,1,0,0,21,11,2,25,25,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,43,10,31,43,8,27,4,2,0,0,5,0,2,4,0,0,12,14,4,3.0,12,4,3,19,7,2,0,0,0,0,0,0,0,0,0,23,11,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,23,12,4
0,10,80,1,215,114,21,4,1,0,9,79,0,460,190,83,4,1,0,3,77,0,460,204,94,4,1,0,12,68,3,1,0,0,4,1,0,23,78,0,681,313,103,4,1,0,7,79,2,59,21,4,4,1,0,6,6,2,76,5,39,44,9,39,75,25,125,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,3,13,3,76,0,0,0,0,0,0,12,112,4,74,1,29,30,2,16,47,43,10,32,43,8,28,4,2,0,0,5,0,2,2,0,0,16,16,4,3.0,12,4,3,20,8,2,0,0,0,0,0,0,0,0,0,23,11,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,23,12,4
0,7,79,2,59,21,4,0,0,0,10,80,1,215,114,21,0,0,0,9,79,0,460,190,83,0,0,0,3,77,0,460,204,94,0,0,0,12,68,3,1,0,0,0,0,0,23,78,0,681,313,103,0,0,0,12,12,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,25,125,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,3,13,3,76,0,0,0,0,0,0,45,10,33,45,8,29,4,2,0,0,5,0,2,2,0,1,17,18,4,0.0,12,4,3,20,8,2,0,0,0,0,0,0,0,0,0,25,11,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,23,12,4
0,7,79,2,59,21,4,0,0,0,10,80,1,215,114,21,0,0,0,9,79,0,460,190,83,0,0,0,3,77,0,460,204,94,0,0,0,12,68,3,1,0,0,0,0,0,23,78,0,681,313,103,0,0,0,12,12,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,25,125,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,3,13,3,76,0,0,0,0,0,0,46,10,33,46,8,29,4,2,0,1,6,0,2,3,0,0,17,19,4,0.0,12,4,3,20,8,2,0,0,0,0,0,0,0,0,0,26,11,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,23,12,4
0,23,78,0,681,313,103,23,12,4,7,79,2,59,21,4,23,12,4,19,77,1,1,1,0,23,12,4,9,79,0,460,190,83,23,12,4,3,77,0,460,204,94,23,12,4,12,68,3,1,0,0,23,12,4,5,5,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,4,14,5,75,1,3,4,4,9,18,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,47,10,33,47,8,29,4,2,0,0,6,0,2,1,0,0,18,20,4,0.0,12,4,3,20,8,2,0,0,0,0,0,0,0,0,0,27,12,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,23,12,4
0,23,78,0,681,313,103,23,12,4,7,79,2,59,21,4,23,12,4,19,77,1,1,1,0,23,12,4,9,79,0,460,190,83,23,12,4,3,77,0,460,204,94,23,12,4,12,68,3,1,0,0,23,12,4,5,5,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,4,14,5,75,1,3,4,4,9,18,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,48,10,33,48,8,29,4,2,0,0,6,0,2,2,0,1,18,21,4,0.0,12,4,3,20,8,2,0,0,0,0,0,0,0,0,0,27,12,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,24,12,4
0,12,68,3,1,0,0,0,0,0,23,78,0,681,313,103,0,0,0,7,79,2,59,21,4,0,0,0,12,68,3,1,0,0,0,0,0,9,79,0,460,190,83,0,0,0,3,77,0,460,204,94,0,0,0,23,23,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,3,13,3,76,0,0,0,0,0,0,15,115,0,78,1,26,27,3,23,67,49,10,33,49,8,29,4,2,0,0,6,0,2,1,0,0,19,22,4,3.0,12,4,3,20,8,2,0,0,0,0,0,0,0,0,0,27,12,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,26,13,4
0,9,79,0,460,190,83,27,12,4,3,77,0,460,204,94,27,12,4,21,78,1,194,95,24,27,12,4,23,78,0,681,313,103,27,12,4,7,79,2,59,21,4,27,12,4,12,68,3,1,0,0,27,12,4,25,25,1,77,3,91,94,14,39,106,15,115,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,51,10,33,51,8,29,4,2,0,0,6,0,2,1,1,0,22,24,4,3.0,12,4,3,21,9,2,0,0,0,0,0,0,0,0,0,27,12,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,28,13,4
0,7,79,2,59,21,4,0,0,0,1,79,0,476,212,85,0,0,0,9,79,0,460,190,83,0,0,0,3,77,0,460,204,94,0,0,0,12,68,3,1,0,0,0,0,0,23,78,0,681,313,103,0,0,0,23,23,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,3,13,3,76,0,0,0,0,0,0,15,115,0,78,1,26,27,3,23,67,52,10,34,52,8,30,4,2,0,0,6,0,2,1,0,0,1,1,5,6.0,12,4,3,22,10,2,0,0,0,0,0,0,0,0,0,28,12,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,28,13,4
0,7,79,2,59,21,4,0,0,0,1,79,0,476,212,85,0,0,0,9,79,0,460,190,83,0,0,0,3,77,0,460,204,94,0,0,0,12,68,3,1,0,0,0,0,0,23,78,0,681,313,103,0,0,0,23,23,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,3,13,3,76,0,0,0,0,0,0,15,115,0,78,1,26,27,3,23,67,52,10,35,52,8,30,5,2,0,0,6,0,2,3,0,0,1,3,5,0.0,12,4,3,23,10,3,0,0,0,0,0,0,0,0,0,28,12,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,28,13,4
0,23,78,0,681,313,103,28,13,4,7,79,2,59,21,4,28,13,4,10,80,1,215,114,21,28,13,4,9,79,0,460,190,83,28,13,4,3,77,0,460,204,94,28,13,4,12,68,3,1,0,0,28,13,4,15,15,0,78,1,26,27,3,23,67,23,123,0,79,9,47,56,14,20,66,5,15,1,81,6,59,65,4,6,31,12,112,4,74,1,29,30,2,16,47,6,16,2,76,5,39,44,9,39,75,3,13,3,76,0,0,0,0,0,0,53,10,35,53,8,30,5,2,0,0,6,0,2,1,0,0,3,4,5,0.0,12,4,3,23,10,3,0,0,0,0,0,0,0,0,0,29,13,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,28,13,4
